popularity,budget,revenue,original_title,director,genres,production_companies,release_date,release_year
0.114458,250000,232732,Big Fan,Robert D. Siegel,Comedy|Drama,Big Fan Productions,1/18/09,2009
0.114327,0,0,Italians,Giovanni Veronesi,Comedy,Filmauro,1/1/09,2009
0.112717,0,0,Best Worst Movie,Michael Stephenson,Documentary|Comedy,,1/1/09,2009
0.060334,0,0,Sweet Karma,"Andrew Thomas Hunt	",Action|Thriller,,1/1/09,2009
0.246935,0,0,The Marc Pease Experience,Todd Louiso,Comedy,Paramount Vantage,8/21/09,2009
0.109178,0,0,I Can Do Bad All By Myself,Tyler Perry,Drama|Comedy,Lions Gate Films,9/11/09,2009
0.108905,0,0,Heartless,Philip Ridley,Drama|Horror|Thriller,Matador Pictures|Isle of Man Film|CrossDay Productions|CinemaNX|May 13 Films,11/21/09,2009
0.108083,0,0,2081,Chandler Tuttle,Action|Science Fiction|Thriller,,5/29/09,2009
0.107537,0,0,Cairo Time,Ruba Nadda,Drama|Romance,TÃ©lÃ©film Canada|The Harold Greenberg Fund|Astral Media|Movie Central Network|Foundry Films,9/13/09,2009
0.109128,0,0,Hatching Pete,Stuart Gillard,Comedy|Family,,4/24/09,2009
0.128661,0,0,The Age of Stupid,Franny Armstrong,War|Documentary|History,,9/21/09,2009
0.103773,0,0,Iron Maiden: Flight 666,Sam Dunn|Scot McFadyen,Documentary|Music,Banger Films,4/21/09,2009
0.102223,0,0,Life,Martha Holmes|Simon Blakeney|Stephen Lyle,Documentary,British Broadcasting Corporation (BBC),12/14/09,2009
0.166371,25000000,20719451,Mao's Last Dancer,Bruce Beresford,Drama|Romance,Great Scott Productions Pty. Ltd.,10/1/09,2009
0.323342,0,0,Laid to Rest,Robert Hall,Thriller|Horror,Dry County Films,4/2/09,2009
0.097705,0,0,Vertige,Abel Ferry,Action|Thriller|Horror,Gaumont|Sombrero Films|Studio Mad,1/1/09,2009
0.097127,0,0,The Slammin' Salmon,Kevin Heffernan,Comedy,Broken Lizard Industries,1/1/09,2009
0.148198,0,0,Loose Change 9/11: An American Coup,Dylan Avery,Documentary,Collective Minds Media Company|Microcinema International|Morningstar Entertainment|Brown & Stretic|The Frankfurt Group,9/22/09,2009
0.092519,31192,10000,Down Terrace,Ben Wheatley,Drama|Action|Comedy,,9/1/09,2009
0.091395,3250000,0,Paa,,Drama|Family|Foreign,A B Corp,12/4/09,2009
0.091154,0,0,A Very Potter Musical,Matt Lang,Music|Comedy,Starkid Productions,4/9/09,2009
0.090552,0,0,Paranormal Entity,Shane Van Dyke,Horror|Mystery|Thriller,The Asylum,12/22/09,2009
0.210628,0,0,Fear Island,Michael Storey,Horror|Thriller|Mystery,Pocketbook Productions|Waterfront Pictures,9/8/09,2009
0.096111,0,0,Art & Copy,Doug Pray,Documentary,,8/21/09,2009
0.287231,10000000,0,The Damned United,Tom Hooper,Drama,BBC Films|Columbia Pictures Corporation|Screen Yorkshire|Left Bank Pictures|Screen Yorkshire Production Fund,3/27/09,2009
0.083178,0,0,Collapse,Chris Smith,Documentary,,9/12/09,2009
0.083031,0,0,Doctor Who: The End of Time,Euros Lyn,Science Fiction|TV Movie,,12/26/09,2009
0.077477,6000000,0,Direct Contact,Danny Lerner,Action|Adventure|Thriller,,4/16/09,2009
0.115707,0,0,The War Boys,Ron Daniels,Drama,,5/30/09,2009
0.073533,0,0,CinÃ©man,Yann Moix,Comedy|Fantasy,TF1 Films Production|Scope Pictures|SAJ,10/28/09,2009
0.073493,0,90508336,Madea Goes to Jail,Tyler Perry,Comedy|Crime|Drama,"Lions Gate Films|Tyler Perry Company, The",2/16/09,2009
0.07183,0,0,35 Rhums,Claire Denis,Drama|Foreign,Soudaine Compagnie,2/18/09,2009
0.090351,0,0,Don McKay,Jake Goldberger,Crime|Mystery|Thriller,Animus Films,4/24/09,2009
0.088781,0,0,The Wild and Wonderful Whites of West Virginia,Julien Nitzberg,Documentary,Dickhouse Productions|MTV Studios,4/1/09,2009
0.059697,0,0,Book of Blood,John Harrison,Horror|Drama|Mystery|Thriller,Scottish Screen|Matador Pictures|uFilm|Regent Capital|Entertainment Motion Pictures,3/7/09,2009
0.058977,0,0,La Guerre des Miss,Patrice Leconte,Comedy,Gaumont,1/14/09,2009
0.058472,0,0,Objectified,Gary Hustwit,Documentary,,3/14/09,2009
0.08649,0,0,Hamlet,Gregory Doran,Drama,NHK Enterprises|Illuminations|BBC Wales,12/26/09,2009
0.050789,0,0,"Nightmares in Red, White and Blue",Andrew Monument,Documentary|Horror,,8/6/09,2009
0.047028,0,0,The Winning Season,Jim Strouse,Comedy|Drama,Gigi Productions|Sneaky Pete Productions,1/19/09,2009
0.044425,0,0,Alien Trespass,R. W. Goodwin,Action|Adventure|Comedy|Science Fiction,Rangeland Productions,4/3/09,2009
0.043209,0,0,Bring It On: Fight to the Finish,Bille Woodruff,Comedy,Universal Studios Home Entertainment,7/31/09,2009
0.056777,0,0,Doctor Who: The Waters of Mars,,Science Fiction|Adventure|Family,BBC Wales,12/19/09,2009
0.135759,0,0,Logorama,FranÃ§ois Alaux|HervÃ© de CrÃ©cy|Ludovic Houplain,Animation,H5|Autour de Minuit Productions|Little Minx Films,1/1/09,2009
0.020701,0,0,Jonas Brothers: The Concert Experience,Bruce Hendricks,,,2/27/09,2009
0.029831,0,0,R.T.T.,FrÃ©dÃ©ric Berthe,Comedy,LGM Productions|Studio Canal,12/9/09,2009
0.027045,0,0,Alma,Rodrigo Blaas,Animation|Fantasy|Mystery,,1/1/09,2009
0.026174,0,80,Waking Sleeping Beauty,Don Hahn,Documentary|Family,,9/5/09,2009
0.023254,0,0,Kurbaan,Renzil D'Silva,Foreign|Romance|Thriller,,11/20/09,2009
0.024051,0,0,The Yes Men Fix the World,Andy Bichlbaum|Mike Bonanno|Kurt Engfehr,Documentary,Renegade Pictures,1/18/09,2009
0.021121,0,0,Deadline,Sean McConville,Drama|Horror|Thriller,Enso Entertainment|Films In Motion|KRU Studios,1/1/09,2009
0.021041,0,400654,Today's Special,David Kaplan,Comedy|Romance,Inimitable Pictures|Sweet180,10/14/09,2009
0.015926,0,0,Un'estate ai Caraibi,Carlo Vanzina,Comedy,Medusa Film,6/12/09,2009
0.169317,0,0,Table for Three,Michael Samonek,Comedy|Romance,Starz Media,1/1/09,2009
0.01531,0,0,Los Bandoleros,Vin Diesel,Action|Drama,,7/28/09,2009
0.013174,0,0,Long Weekend,Jamie Blanks,Drama|Horror|Thriller|Foreign,,8/14/09,2009
0.01217,0,0,Map of the Sounds of Tokyo,Isabel Coixet,Drama|Foreign|Romance|Thriller,,12/2/09,2009
0.00246,0,0,Talhotblond,Barbara Schroeder,Documentary,,2/1/09,2009
0.257762,0,0,His Name Was Jason: 30 Years of Friday the 13th,Daniel Farrands,Documentary|Horror,Paramount Pictures,2/3/09,2009
0.005502,0,0,Cencoroll,Atsuya Uki,Animation|Science Fiction,Aniplex|Anime Innovation Tokyo,7/28/09,2009
0.139545,0,0,De Dana Dan,Priyadarshan,Action|Comedy|Foreign,Baba Arts Limited Productions,11/27/09,2009
0.00459,0,0,Jean Charles,Henrique Goldman,Documentary|Drama|Foreign,,6/26/09,2009
0.019105,3500,0,ThanksKilling,Jordan Downey,Comedy|Horror|Thriller,,11/17/09,2009
0.003432,0,0,Jim Jefferies: I Swear to God,John Moffitt,Comedy,HBO,5/16/09,2009
0.005289,0,0,Une semaine sur deux,Ivan CalbÃ©rac,Drama|Family,Mandarin Films,7/22/09,2009
0.001423,0,0,Circle of Eight,Stephen Cragg,Mystery|Horror,Bronson Avenue|Paramount Pictures Digital Entertainment|Mountain Dew Green Label Studios|Milchan / Van Eyssen,10/27/09,2009
9.363643,160000000,825500000,Inception,Christopher Nolan,Action|Thriller|Science Fiction|Mystery|Adventure,Legendary Pictures|Warner Bros.|Syncopy,7/14/10,2010
5.70486,200000000,623933331,Iron Man 2,Jon Favreau,Adventure|Action|Science Fiction,Marvel Studios,4/28/10,2010
5.57295,200000000,1025467110,Alice in Wonderland,Tim Burton,Family|Fantasy|Adventure,"Walt Disney Pictures|Team Todd|Tim Burton Productions|Roth Films|Zanuck Company, The",3/3/10,2010
5.29318,13000000,327803731,Black Swan,Darren Aronofsky,Drama|Mystery|Thriller,Fox Searchlight Pictures|Dune Entertainment|Protozoa Pictures|Cross Creek Pictures,12/2/10,2010
4.840588,250000000,954305868,Harry Potter and the Deathly Hallows: Part 1,David Yates,Adventure|Fantasy|Family,Warner Bros.|Heyday Films,10/17/10,2010
3.791881,69000000,543513985,Despicable Me,Pierre Coffin|Chris Renaud,Action|Animation|Family,Universal Pictures|Illumination Entertainment,7/8/10,2010
3.74884,80000000,274470394,The Expendables,Sylvester Stallone,Action|Thriller,Millennium Films,8/3/10,2010
3.560424,165000000,494878759,How to Train Your Dragon,Dean DeBlois|Chris Sanders,Fantasy|Adventure|Animation|Family,DreamWorks Animation|Vertigo Entertainment|Mad Hatter Entertainment,3/5/10,2010
3.176169,80000000,294804195,Shutter Island,Martin Scorsese,Drama|Thriller|Mystery,Paramount Pictures|Appian Way|Phoenix Pictures|Sikelia Productions,2/18/10,2010
2.911727,170000000,400062763,TRON: Legacy,Joseph Kosinski,Adventure|Action|Science Fiction,Walt Disney Pictures|LivePlanet|Prana Studios|Sean Bailey Productions|Revolution Sun Studios,12/10/10,2010
2.865684,260000000,591794936,Tangled,Nathan Greno|Byron Howard,Animation|Family,Walt Disney Pictures|Walt Disney Animation Studios,11/24/10,2010
2.711136,200000000,1063171911,Toy Story 3,Lee Unkrich,Animation|Family|Comedy,Walt Disney Pictures|Pixar Animation Studios,6/16/10,2010
2.586787,110000000,293329073,Salt,Phillip Noyce,Action|Thriller|Crime|Mystery,Columbia Pictures|Di Bonaventura Pictures|Relativity Media|Wintergreen Productions,7/21/10,2010
2.440611,18000000,35692920,127 Hours,Danny Boyle,Adventure|Drama|Thriller,Fox Searchlight Pictures|Dune Entertainment|Darlow Smithson Productions|Warner Bros.|Cloud Eight Films,11/5/10,2010
2.332359,8000000,74952305,Easy A,Will Gluck,Comedy,Screen Gems|Olive Bridge Entertainment,9/10/10,2010
2.245241,155000000,415686217,The Chronicles of Narnia: The Voyage of the Dawn Treader,Michael Apted,Adventure|Family|Fantasy,Dune Entertainment|Fox 2000 Pictures|Walden Media,8/13/10,2010
2.225609,28000000,96188903,Kick-Ass,Matthew Vaughn,Action|Crime,Lions Gate,3/22/10,2010
2.162441,100000000,278346189,The Tourist,Florian Henckel von Donnersmarck,Action|Thriller|Romance,Spyglass Entertainment|Peninsula Films|StudioCanal|GK Films|Italian Tax Credit,12/8/10,2010
2.128799,150000000,335154643,Prince of Persia: The Sands of Time,Mike Newell,Adventure|Fantasy|Action|Romance,Walt Disney Pictures|Jerry Bruckheimer Films,5/19/10,2010
2.11831,200000000,310669540,Robin Hood,Ridley Scott,Action,Imagine Entertainment|Universal Pictures|Scott Free Productions|Relativity Media,5/12/10,2010
2.100704,38000000,252276927,True Grit,Ethan Coen|Joel Coen,Drama|Adventure|Western,Paramount Pictures|Scott Rudin Productions|Mike Zoss Productions|Skydance Productions,12/22/10,2010
2.087252,125000000,232713139,Clash of the Titans,Louis Leterrier,Adventure|Fantasy|Action,The Zanuck Company|Legendary Pictures|Thunder Road Pictures|Warner Bros.|Moving Picture Company (MPC),4/1/10,2010
2.053855,150000000,215283742,The Sorcerer's Apprentice,Jon Turteltaub,Fantasy|Adventure|Action|Comedy|Drama,Walt Disney Pictures|Jerry Bruckheimer Films|Saturn Films|Broken Road Productions|Junction Entertainment,7/13/10,2010
2.033563,30000000,0,Letters to Juliet,Gary Winick,Comedy|Drama|Romance,Summit Entertainment|Applehead Pictures,5/14/10,2010
1.923694,40000000,224920315,The Social Network,David Fincher,Drama,Columbia Pictures|Scott Rudin Productions|Relativity Media,9/30/10,2010
1.906739,60000000,47664559,Scott Pilgrim vs. the World,Edgar Wright,Action|Adventure|Comedy,Universal Pictures|Marc Platt Productions,7/27/10,2010
1.903671,100000000,310650585,Little Fockers,Paul Weitz,Comedy|Romance,Paramount Pictures|Universal Pictures|Everyman Pictures|Relativity Media|Dreamworks Pictures,12/21/10,2010
1.888263,40000000,126248813,Predators,NimrÃ³d Antal,Action|Science Fiction|Adventure|Thriller,Twentieth Century Fox Film Corporation|Davis Entertainment|Dune Entertainment III|Troublemaker Studios,7/3/10,2010
1.878018,95000000,226497209,Percy Jackson & the Olympians: The Lightning Thief,Chris Columbus,Adventure|Fantasy|Family,Ingenious Film Partners|1492 Pictures|Dune Entertainment|Fox 2000 Pictures|Sunswept Entertainment,2/1/10,2010
1.874641,100000000,167805466,Unstoppable,Tony Scott,Action|Thriller,Twentieth Century Fox Film Corporation|Scott Free Productions|Firm Films|Prospect Park|Millbrook Farm Productions,11/4/10,2010
1.820934,165000000,752600867,Shrek Forever After,Mike Mitchell,Comedy|Adventure|Fantasy|Animation|Family,DreamWorks Animation,5/16/10,2010
1.784073,25000000,114977104,Dear John,Lasse HallstrÃ¶m,Drama|Romance|War,Screen Gems,2/4/10,2010
1.730679,110000000,177238796,The A-Team,Joe Carnahan,Thriller|Action|Adventure|Comedy|Crime,20th Century Fox,6/10/10,2010
1.720825,58000000,71664962,RED,Robert Schwentke,Action|Adventure|Comedy|Crime|Thriller,DC Comics|Di Bonaventura Pictures|Summit Entertainment|DC Entertainment,10/13/10,2010
1.71986,20000000,31327899,Machete,Robert Rodriguez|Ethan Maniquis,Action|Comedy|Thriller,Dune Entertainment|Dune Entertainment III|Troublemaker Studios|Overnight Films,9/1/10,2010
1.659355,80000000,271430189,Grown Ups,Dennis Dugan,Comedy,Columbia Pictures|Happy Madison Productions|Relativity Media,6/24/10,2010
1.624483,80000000,157107755,The Book of Eli,Albert Hughes|Allen Hughes,Action|Thriller|Science Fiction,Alcon Entertainment|Silver Pictures,1/14/10,2010
1.618371,55000000,152263880,Date Night,Shawn Levy,Comedy,Twentieth Century Fox Film Corporation|Dune Entertainment|21 Laps Entertainment,4/8/10,2010
1.614028,37000000,154026136,The Town,Ben Affleck,Crime|Drama|Thriller,Legendary Pictures|GK Films|Thunder Road Pictures|Warner Bros.,9/15/10,2010
1.57937,20000000,0,Remember Me,Allen Coulter,Drama|Romance,Summit Entertainment,3/12/10,2010
1.546212,68000000,698491347,The Twilight Saga: Eclipse,David Slade,Adventure|Fantasy|Drama|Romance,Summit Entertainment|Maverick Films|Imprint Entertainment|Sunswept Entertainment|Temple Hill Entertainment,6/23/10,2010
1.540322,130000000,321885765,Megamind,Tom McGrath,Animation|Action|Comedy|Family|Science Fiction,DreamWorks Animation,10/28/10,2010
1.538276,150000000,318502923,The Last Airbender,M. Night Shyamalan,Action|Adventure|Family|Fantasy,"Paramount Pictures|Nickelodeon Movies|Kennedy/Marshall Company, The|Industrial Light & Magic (ILM)|Blinding Edge Pictures",6/30/10,2010
1.419224,100000000,170432927,The Other Guys,Adam McKay,Action|Comedy|Crime,Columbia Pictures|Gary Sanchez Productions,8/6/10,2010
1.402935,0,0,30 Days of Night: Dark Days,Ben Ketai,Horror|Thriller,Ghost House Pictures,10/4/10,2010
1.396973,1500000,97009150,Insidious,James Wan,Horror|Thriller,Alliance Films|IM Global|Stage 6 Films|Haunted Movies,9/13/10,2010
1.386743,30000000,159291809,Step Up 3D,Jon M. Chu,Drama|Romance,Summit Entertainment|Touchstone Pictures,8/4/10,2010
1.385499,15000000,414211549,The King's Speech,Tom Hooper,Drama|History,The Weinstein Company|UK Film Council|Bedlam Productions|See-Saw Films|Aegis Film Fund,9/6/10,2010
1.365279,30000000,102820008,Love & Other Drugs,Edward Zwick,Drama|Comedy|Romance,Bedford Falls Productions|Dune Entertainment|Regency Enterprises|Fox 2000 Pictures|Stuber Productions,11/22/10,2010
1.36053,30000000,20348249,The Way Back,Peter Weir,Drama|Adventure|History,Polish Film Institute|Imagenation Abu Dhabi FZ|Exclusive Films|Monolith Films|On the Road,9/3/10,2010
1.348633,32000000,18409891,Repo Men,Miguel Sapochnik,Action|Science Fiction|Thriller|Crime,Universal Pictures|Stuber Productions|Dentsu|Relativity Media,3/18/10,2010
1.344701,7000000,7644937,Last Night,Massy Tadjedin,Drama|Romance,Gaumont|Nick Wechsler Productions|Star Entertainment,5/11/10,2010
1.325302,117000000,261930431,Knight and Day,James Mangold,Action|Comedy,Tree Line Films|Twentieth Century Fox Film Corporation|Dune Entertainment|Regency Enterprises|Pink Machine,6/15/10,2010
1.302132,3000000,0,Undisputed III: Redemption,Isaac Florentine,Action|Thriller,Nu Image Films|Undisputed 3 Productions,5/22/10,2010
1.271623,60000000,204594016,Eat Pray Love,Ryan Murphy,Drama,Columbia Pictures|Red Om Films|Plan B Entertainment,8/12/10,2010
1.271367,1000000,12355734,Blue Valentine,Derek Cianfrance,Drama|Romance,Hunting Lane Films|Silverwood Films|Incentive Filmed Entertainment|Chrysler Corporation|Shade Pictures,12/27/10,2010
1.255298,40000000,136000000,The Bounty Hunter,Andy Tennant,Action,Columbia Pictures|Original Film|Relativity Media|Madhouse Entertainment,3/16/10,2010
1.2347,19000000,29922472,Leap Year,Anand Tucker,Romance|Comedy,Universal Pictures|Spyglass Entertainment|Octagon Films|BenderSpink|Birnbaum/Barber,1/8/10,2010
1.206958,100000000,94882889,Green Zone,Paul Greengrass,Action|Adventure|Drama|Thriller,Universal Pictures|StudioCanal|Dentsu|Relativity Media|Working Title Films,3/11/10,2010
1.203837,112000000,237382724,Gulliver's Travels,Rob Letterman,Comedy,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Dune Entertainment III,12/25/10,2010
1.202845,35000000,77477008,The Back-Up Plan,Alan Poul,Comedy|Romance,Escape Artists|CBS Films,4/23/10,2010
1.166631,44000000,48190704,Charlie St. Cloud,Burr Steers,Drama,Universal Pictures|Marc Platt Productions|Relativity Media,5/1/10,2010
1.147365,19000000,49830607,The Switch,Josh Gordon|Will Speck,Comedy|Romance|Drama,Mandate Pictures|Bona Fide Productions|Echo Films,5/11/10,2010
1.14644,10000000,2995811,The Runaways,Floria Sigismondi,Drama|Music,River Road Entertainment|Road Rebel|Linson Entertainment,3/19/10,2010
1.145806,52000000,216485654,Valentine's Day,Garry Marshall,Comedy|Romance,New Line Cinema|Karz Entertainment|Rice Films,2/10/10,2010
1.138389,25000000,36993168,Don't Be Afraid of the Dark,Troy Nixey,Fantasy|Horror|Thriller,Miramax Films|Gran Via Productions|FilmDistrict|Necropia|Tequila Gang,11/6/10,2010
1.137934,0,0,Tinker Bell and the Great Fairy Rescue,Bradley Raymond,Animation|Adventure|Family|Fantasy,DisneyToon Studios|Walt Disney Animation Studios|Prana Animation Studios,8/13/10,2010
1.134397,20000000,136150434,Saw 3D,Kevin Greutert,Horror|Crime,Lionsgate|Twisted Pictures|Serendipity Productions,10/21/10,2010
1.125831,40000000,357852395,The Karate Kid,Harald Zwart,Action|Adventure|Drama|Family,Columbia Pictures|Jerry Weintraub Productions|China Film Group|Overbrook Entertainment,6/10/10,2010
1.119731,65000000,211780824,Due Date,Todd Phillips,Comedy|Drama,Legendary Pictures|Green Hat Films|Warner Bros.,11/4/10,2010
1.111487,8000000,3453043,Wild Target,Jonathan Lynn,Action|Comedy,Matador Pictures|Isle of Man Film|Magic Light Pictures|CinemaNX|Cinema Four,6/17/10,2010
1.107689,52000000,52615806,From Paris with Love,Pierre Morel,Action|Crime|Thriller,ApipoulaÃ¯|M6 Films|Canal+|TPS Star|Grive Productions,2/5/10,2010
1.107358,45000000,60222298,The Ghost Writer,Roman Polanski,Thriller|Mystery,Studio Babelsberg|Runteam Ltd.|R.P. Productions|France 2 CinÃ©ma,2/12/10,2010
1.084894,8000000,6491240,It's Kind of a Funny Story,Anna Boden|Ryan Fleck,Comedy|Drama,Focus Features,7/6/10,2010
1.078211,30000000,51148651,The Next Three Days,Paul Haggis,Romance|Drama|Thriller|Crime,Lionsgate|FidÃ©litÃ© Films|Hwy61,11/18/10,2010
1.074308,35000000,115664037,A Nightmare on Elm Street,Samuel Bayer,Horror|Mystery|Thriller,New Line Cinema|Platinum Dunes,4/30/10,2010
1.065023,25000000,23580000,The Losers,Sylvain White,Action|Adventure|Crime|Mystery|Thriller,DC Comics|Weed Road Pictures|Dark Castle Entertainment|Warner Bros.|DC Entertainment,4/23/10,2010
1.054685,25000000,9190869,The Fighter,David O. Russell,Drama,Paramount Pictures,12/17/10,2010
1.047978,40000000,90029656,Get Him to the Greek,Nicholas Stoller,Comedy,Universal Pictures|Spyglass Entertainment|Relativity Media|Apatow Productions,6/4/10,2010
1.046994,0,0,Tucker and Dale vs Evil,Eli Craig,Comedy|Horror,Eden Rock Media,1/22/10,2010
1.023117,47000000,10539000,Jonah Hex,Jimmy Hayward,Action|Western|Drama|Fantasy|Thriller,Warner Bros.,6/18/10,2010
1.010874,65000000,0,Arthur 3: la guerre des deux mondes,Luc Besson,Animation|Adventure|Fantasy|Family,ApipoulaÃ¯|Avalanche Productions,8/22/10,2010
1.009826,0,0,Stomp the Yard 2: Homecoming,Rob Hardy,Drama|Music,Sony Pictures|Rainforest Films,10/10/10,2010
1.008796,22000000,0,My Name Is Khan,Karan Johar,Drama|Romance,Fox Searchlight Pictures|Red Chillies Entertainment|Foxstar,2/12/10,2010
1.004446,20000000,80547866,Vampires Suck,Jason Friedberg|Aaron Seltzer,Horror|Comedy,20th Century Fox|Regency Enterprises,8/18/10,2010
1.003782,2000000,7871522,Inside Job,Charles Ferguson,Documentary,Sony Pictures Classics|Sony Pictures Home Entertainment,10/8/10,2010
0.997641,75000000,98159963,Killers,Robert Luketic,Action|Comedy|Thriller|Romance,Katalyst Films|Lionsgate|Aversano Films,6/4/10,2010
0.992107,26000000,67918658,Legion,Scott Stewart,Horror,Bold Films,1/21/10,2010
